RD_ID,RD_MESSAGE,CLEAN_TH,Expert,Score,Date
3072191,"Nice beach, very clean easily accessible, family friendly, we enjoyed it very much and felt safe at all times, Traffic is quite hectic in the surrounding area, lots of vendors selling intresting goods",ชายหาดสวย เข้าถึงได้ง่ายมาก สะอาด เป็นกันเองกับครอบครัว เราสนุกกับมันมากและรู้สึกปลอดภัยตลอดเวลา การจราจรค่อนข้างวุ่นวายในบริเวณโดยรอบ ผู้ค้าจำนวนมากขายสินค้าที่น่าสนใจ,POS,4,ธันวาคม 2018
3070343,This beach is not the best in phuket.There are many beaches better and more clean to visit during your stay.It is location is amazing. Near patong market. I went to it only once during my stay.,ชายหาดนี้ไม่ได้ดีที่สุดในภูเก็ตมีหลาย ๆ หาดที่ดีกว่าและสะอาดกว่าที่จะเยี่ยมชมในระหว่างการเข้าพักของคุณมันเป็นทำเลที่น่าตื่นตาตื่นใจ ใกล้ตลาดป่าตอง ฉันไปที่นั่นครั้งเดียวระหว่างที่ฉันพัก,POS,4,มกราคม 2020
3069656,This beach is a little bit too busy if you are looking for a relaxing break .Personally speaking i wouldn't trust the guys renting out the jet ski's.Would recommend karon or surin beaches which are both only 15/20 mins away.,ชายหาดนี้ค่อนข้างยุ่งเกินไปหากคุณกำลังมองหาการพักผ่อนที่ผ่อนคลายพูดโดยส่วนตัวฉันจะไม่ไว้ใจคนที่เช่าเจ็ทสกีขอแนะนำหาดคารอนหรือหาดสุรินทร์ซึ่งอยู่ห่างออกไปเพียง 1520 นาที,NEG,4,มิถุนายน 2012
3065635,The place is full of tourist. Amazing at night. Full of shops and activities. Nightlife is a bomb here. Way too crowded for me though..,"สถานที่แห่งนี้เต็มไปด้วยนักท่องเที่ยวที่น่าตื่นตาตื่นใจในยามค่ำคืนที่เต็มไปด้วยร้านค้าและกิจกรรมยามค่ำคืนเป็นระเบิดที่นี่ทางที่ฉันแน่นเกินไปสำหรับฉัน
",POS,4,ธันวาคม 2016
3073186,"Nice clean beach, beautiful view out to sea - good for a walk or just lazing around. Always very busy in high season (Oct to March) but it's big enough to accommodate everyone. The only down side for me are the areas put aside for 'thrill seeker' type activities (jetski etc.) - this is a bit disruptive in certain areas but I guess they have to cater for everyone's needs. Plenty else to do in Patong but the beach itself is great.",ชายหาดสวยดี วิวสวยของทะเล เหมาะสำหรับการเดินเล่นหรือเพียงพักผ่อน ยุ่งเสมอในช่วงไฮซีซั่น ตุลาคมถึงมีนาคม แต่มันใหญ่พอที่จะรองรับทุกคน ข้อเสียเพียงอย่างเดียวสำหรับฉันคือพื้นที่ที่จัดไว้สำหรับกิจกรรมประเภท ผู้แสวงหาความตื่นเต้น เจทสกี ฯลฯ   นี่เป็นสิ่งที่ก่อกวนเล็กน้อยในบางพื้นที่ แต่ฉันคิดว่าพวกเขาต้องรองรับความต้องการของทุกคน มีอะไรให้ทำมากมายในป่าตอง แต่ชายหาดก็ดีมาก,POS,4,กันยายน 2015
3073183,Patong beach is too full of tourist and not so clean. if you are into swimming and enjoying the quietness of the beach Patong beach is not the best place to be.,"หาดป่าตองเต็มไปด้วยนักท่องเที่ยวและไม่ค่อยสะอาดหากคุณว่ายน้ำและเพลิดเพลินกับความเงียบสงบของชายหาดหาดป่าตองไม่ใช่สถานที่ที่ดีที่สุด
",NEG,4,มิถุนายน 2016
3067900,"Its a beautiful and clean beach, but its very crowded. Very close to the hotels in the patong area, so people staying in patong hotels can easily go there for a walk.",มันเป็นชายหาดที่สวยงามและสะอาดตา แต่ก็แออัดมาก ใกล้กับโรงแรมในพื้นที่ป่าตองดังนั้นผู้คนที่อาศัยอยู่ในโรงแรมป่าตองสามารถเดินไปที่นั่นได้อย่างง่ายดาย,POS,4,มิถุนายน 2015
3068677,If your on holiday in Patong during the monsoon season (May until september) and you like to surf you can rent surfboards here and / or take surf-lessons. The surf school is on the north end of Patong beach. Opposite Graceland resort. They have a selection of short and longboards and a few SUP's. If you want to take lessons the surf-instructors are ISA certified. So your don't have to worry about quality.,หากวันหยุดของคุณในป่าตองในช่วงฤดูมรสุม อาจจนถึงเดือนกันยายน และคุณชอบเล่นกระดานโต้คลื่นคุณสามารถเช่ากระดานโต้คลื่นได้ที่นี่และ  หรือเรียนโต้คลื่น โรงเรียนโต้คลื่นอยู่ทางเหนือสุดของหาดป่าตอง ตรงข้ามรีสอร์ท พวกเขามีให้เลือกทั้งกระดานสั้นและกระดานยาวและกระดานโต้คลื่นน้อย ถ้าคุณต้องการที่จะเรียนบทเรียนผู้สอนการท่องจะได้รับการรับรอง ดังนั้นคุณไม่ต้องกังวลเกี่ยวกับคุณภาพ,POS,5,มิถุนายน 2016
3071149,Patong Beach- Bangla Road is exciting and fun for everyone. Great vibe along the street and entertainment caters to all interests.,"หาดป่าตองถนนบางลาเป็นเรื่องที่น่าตื่นเต้นและสนุกสนานสำหรับทุกคนบรรยากาศที่ยอดเยี่ยมตามถนนและความบันเทิงเหมาะสำหรับทุกคน
",POS,4,กันยายน 2018
3071553,"Patong is beautiful long and wide beach with great sand and shady palms. It is definitely center of all tourist activities: shopping, bike rentals, cafés, Thai boxing, hotels, bar scene are all centered there. It is placed along busy road so do not expect silence and tranquility, or relaxation.  Or fresh air.",ป่าตองเป็นชายหาดที่ยาวและกว้างที่มีหาดทรายและปาล์มที่ร่มรื่น มันเป็นศูนย์กลางของกิจกรรมการท่องเที่ยวทั้งหมด ช้อปปิ้งให้เช่าจักรยานคาเฟ่มวยไทยโรงแรมฉากบาร์ล้วนมีศูนย์กลางอยู่ที่นั่น มันตั้งอยู่บนถนนที่วุ่นวายดังนั้นอย่าคาดหวังความเงียบสงบหรือความผ่อนคลาย หรืออากาศบริสุทธิ์,POS,4,พฤศจิกายน 2013
3066518,very crowded too expensive to get a sunbed. great shops and clean. no smoking on the beaches or a fine given to you.,แออัดเกินไปแพงเกินไปที่จะนอนอาบแดด ร้านค้าที่ดีและสะอาด ห้ามสูบบุหรี่บนชายหาดหรือปรับให้กับคุณ,NEG,4,มีนาคม 2018
3074370,"It's a not the best beach but if you want everything in one place then its the place to be. It's get crowded but have lot of activities in and around going. At the beach you can relax e.g sunbeds, massage. Then you have water-sports to enjoy like one can do JetSki, parasailing, banana boat etc. Then just across the beach /road many shops and eateries you can hop out for shopping and dine out. It's a happening beach!",มันไม่ใช่ชายหาดที่ดีที่สุด แต่ถ้าคุณต้องการทุกอย่างในที่แห่งเดียว มันแออัด แต่มีกิจกรรมมากมายทั้งในและรอบ ๆ ที่ชายหาดคุณสามารถผ่อนคลายเช่นนอนอาบแดดนวด จากนั้นคุณมีกีฬาทางน้ำให้เพลิดเพลินอย่างที่คุณสามารถทำได้เช่นเจ็ตสกีพาราเซลเรือกล้วย ฯลฯ จากนั้นข้ามชายหาด  ถนนร้านค้าและร้านอาหารมากมายที่คุณสามารถออกไปช็อปปิ้งและทานอาหารนอกบ้าน มันเป็นชายหาดที่กำลังเกิดขึ้น,NEG,5,พฤษภาคม 2017
3073386,Nice long open beach with adjoining road having lots of eating n shopping options. Beach is clean and probably the best and most buzzing in Phuket.,"หาดเปิดยาวที่สวยงามพร้อมถนนที่อยู่ติดกันมีร้านอาหารและร้านค้าให้เลือกมากมายชายหาดสะอาดและน่าจะเป็นที่ที่ดีที่สุดและคึกคักที่สุดในภูเก็ต
",POS,5,มิถุนายน 2018
3066259,"This beach is a little over-rated. Despite there are a lot of buzzing activities, the sea-activities provided are about the same. Nonetheless, nice sea view",ชายหาดนี้ค่อนข้างเล็กเกินไป แม้จะมีกิจกรรมที่คึกคักจำนวนมาก แต่กิจกรรมทางทะเลที่จัดให้มีความคล้ายคลึงกัน อย่างไรก็ตามวิวทะเลที่สวยงาม,POS,4,กรกฎาคม 2016
3072634,A great white sandy beach with warm blue water. It gets very busy so just watch your personal belongings. There are lots of water sports and activities on offer and you can rent equipment such as jet skis and sail boats. Some operators also rent snorkelling gear. There are marked out sections for swimming and its recommended to use these sections given the high use of watercraft so close to shore. If you enjoy parasailing then you'll be at the right place with many operators. On this visit in February 2016 you could rent a space on the sand where the locals create a mound for you to rest on with a mat and umbrella. As you walk the beach or rest on the sand you will be approached by locals selling gear. Be polite if not interested and they will go on their merry way. There is also many food and drink vendors located at the beach. Remember your sunscreen!,หาดทรายขาวสะอาดน้ำทะเลสีฟ้าคราม มันยุ่งมากดังนั้นเพียงแค่ดูสิ่งของส่วนตัวของคุณ มีกีฬาทางน้ำและกิจกรรมมากมายให้บริการและคุณสามารถเช่าอุปกรณ์เช่นเจ็ทสกีและเรือใบ ผู้ให้บริการบางรายก็เช่าอุปกรณ์ดำน้ำตื้น มีการทำเครื่องหมายว่ายน้ำสำหรับการว่ายน้ำและแนะนำให้ใช้ในส่วนนี้เนื่องจากการใช้เรือบรรทุกสินค้าในระดับสูงใกล้กับชายฝั่ง หากคุณสนุกกับการเล่นพาราเซลคุณจะได้อยู่กับผู้ให้บริการมากมาย ในการเยี่ยมชมครั้งนี้ในเดือนกุมภาพันธ์ 2559 คุณสามารถเช่าพื้นที่บนผืนทรายที่ชาวบ้านสร้างกองไว้ให้คุณได้พักผ่อนด้วยพรมและร่ม ขณะที่คุณเดินชายหาดหรือพักผ่อนบนหาดทรายคุณจะได้รับการติดต่อจากชาวบ้านที่ขายอุปกรณ์ สุภาพถ้าไม่สนใจและพวกเขาจะไปในทางที่ร่าเริง นอกจากนี้ยังมีร้านอาหารและเครื่องดื่มมากมายตั้งอยู่ที่ชายหาด จำครีมกันแดดของคุณ,POS,5,กุมภาพันธ์ 2016
3072050,We loved Patong Beach! Its much more our scene than up the road more. Its peaceful and not much rubbish around. Its just lovely to sit and watch,เราชอบหาดป่าตอง ฉากของเรามันมากกว่าถนนมากขึ้น มันสงบและขยะไม่มากนัก มันน่ารักเพียงนั่งดู,POS,4,พฤษภาคม 2014
3072864,"Patong beach of Phuket is a very happening place .Full of action . Bangla street ends on Patong beach. lots of activity . lots of people enjoying . Beach is congested but you can find isolation anywhere . 90 percent of Earth planet is secluded but places like Patong are really exciting .Vibrant . Place for people who love fun.Street food is really great. ON patong action starts at 6am . Morning walkers and runners start the day followed by beach lovers who book their chairs at 8amand then sports and than beer vodka rum and lunch . than u relax afternoonseista. evening sunset, bangla street action starts . FUN FUN FUN . second name for Patong Area.",หาดป่าตองภูเก็ตเป็นสถานที่ที่เต็มไปด้วยกิจกรรมมากมาย ถนนบางลาสิ้นสุดลงที่หาดป่าตอง กิจกรรมมากมาย ผู้คนจำนวนมากเพลิดเพลิน ชายหาดแออัด แต่คุณสามารถแยกได้ทุกที่ 90 เปอร์เซ็นต์ของดาวเคราะห์โลกเงียบสงบ แต่สถานที่เช่นป่าตองเป็นสิ่งที่น่าตื่นเต้นมาก สถานที่สำหรับคนที่รักความสนุกสนานอาหารยอดเยี่ยมจริงๆ ในการกระทำที่ป่าตองเริ่มเวลา 6 โมงเช้า ผู้เดินเล่นและนักวิ่งยามเช้าเริ่มต้นวันตามด้วยคนรักชายหาดที่จองเก้าอี้เวลา 800 น แล้วเล่นกีฬาและไม่ใช่วอดก้าเบียร์และอาหารกลางวัน กว่าคุณผ่อนคลายในยามบ่าย พระอาทิตย์ตกยามเย็นการกระทำบนท้องถนนเริ่มต้นขึ้น สนุก ๆ สนุก ๆ ชื่อที่สองสำหรับพื้นที่ป่าตอง,POS,4,ตุลาคม 2017
3071412,"Patong Beach stretches a long way from end to end, it has a wide sandy area to sit, sunbake, engage in activities like jetski, paraglide, banana boat, massage, buying drinks, sight-seeing etc, but I feel it leaves a lot to be desired as far as clean water or sand for that matter. Its an Iconic name Patong Beach, but as far as clean goes, its NOT, The sand is full of plastic bags, bottles, paper wrappers, and all sorts of rubbish and the Ocean is the same (as thats where the rubbish is washing up from) but the water is also brown in color from all the gutter and sewerage that washes from the land out to sea and returns back in. I have been told the water also has sea lice but that is only hearsay I havent had it tested (to be fair) With so many lovely beaches in Phuket, Patong would not be my pick for a swim. I would love to see the Phuket Authorities invest in some Rubbish Bins along the beach to help keep there beaches cleaner.",หาดป่าตองทอดยาวตั้งแต่ต้นจนจบมีพื้นที่ทรายกว้างสำหรับนั่งอาบแดดอาบแดดมีส่วนร่วมในกิจกรรมต่าง ๆ เช่น jetski paraglide บานาน่าโบ๊ท นวด ซื้อเครื่องดื่ม เที่ยวชม ฯลฯ แต่ฉันรู้สึกว่ามันเหลืออะไรมากมาย เป็นที่ต้องการเท่าน้ำสะอาดหรือทรายสำหรับเรื่องนั้น มันเป็นชื่อหาดป่าตองอันโด่งดัง แต่ตราบใดที่สะอาดไปมันก็ไม่เต็มไปด้วยทรายที่เต็มไปด้วยถุงพลาสติกขวดกระดาษห่อและขยะทุกประเภทและมหาสมุทรก็เหมือนกัน นั่นคือที่ที่ขยะล้างอยู่ จาก แต่น้ำก็มีสีน้ำตาลจากรางน้ำและท่อน้ำทิ้งที่ไหลจากฝั่งสู่ทะเลและกลับมาอีกฉันได้รับการบอกว่าน้ำมีเหาทะเล แต่นั่นเป็นเพียงคำบอกเล่าฉันไม่ได้ทดสอบเลย  เป็นธรรม ด้วยชายหาดที่น่ารักมากมายในภูเก็ตป่าตองจะไม่เลือกว่ายน้ำสำหรับฉัน ฉันชอบที่จะเห็นหน่วยงานของภูเก็ตลงทุนในถังขยะตามแนวชายหาดเพื่อช่วยให้ชายหาดสะอาดขึ้น,POS,4,พฤษภาคม 2016
3075627,Good beach but very crowded and not clean in spots. Very hot but drinks readily available. Beautiful sights.,good beach but very crowded and not clean in spots very hot but drinks readily available beautiful sights,POS,5,ธันวาคม 2014
3073027,"Patong beach is a lovely beach, really white sand and clear waters, it really is like a tropical beach. Sadly you do get narrated slightly by people trying to sell you watersports, although it does not take the beauty away from the surroundings.",หาดป่าตองเป็นชายหาดที่น่ารักหาดทรายขาวและน้ำทะเลใสเหมือนหาดเขตร้อน น่าเศร้าที่คุณเล่าเรื่องเล็กน้อยโดยคนที่พยายามขายกีฬาทางน้ำถึงคุณแม้ว่ามันจะไม่ได้นำความสวยงามออกไปจากสภาพแวดล้อม,POS,4,กุมภาพันธ์ 2015
3070619,Take on driving to Paradise beach if you want to find a magic place! Paying beach is not bad but too much noisy and crowded because of the many restaurants and hotel nearby,ขับรถไปที่หาดสวรรค์หากคุณต้องการหาสถานที่ที่วิเศษ จ่ายชายหาดไม่เลว แต่เสียงดังและแออัดเกินไปเพราะร้านอาหารและโรงแรมหลายแห่งในบริเวณใกล้เคียง,POS,4,มกราคม 2016
3072070,"Patong beach is nice place to roam around in Phuket. It has lots of Restaurants and Bar. It also has many street food vendors which give a taste of Thai food. During Weekend, place is very crowded and happening. You can do shopping, enjoy night life.",หาดป่าตองเป็นสถานที่ที่ดีในการเที่ยวชมในจังหวัดภูเก็ต มันมีร้านอาหารและบาร์มากมาย นอกจากนี้ยังมีร้านอาหารริมถนนมากมายที่ให้รสชาติอาหารไทย ในช่วงสุดสัปดาห์สถานที่แออัดและเกิดขึ้นมาก คุณสามารถทำช้อปปิ้งสนุกกับชีวิตกลางคืน,POS,4,สิงหาคม 2011
3075741,"Expensive crowded, dirty beach, unfriendly (sellers) people who want just take the money from the tourists to do nothing .  I live in Thailand already  17 years  and visited  Patong beach before many times.  The time is here now,,, never  ever back again. Many other beautiful  places to spend my time and my money without  stress.",หาดทรายสกปรกราคาแพงผู้คนที่ไม่เป็นมิตร ผู้ขาย ที่ต้องการเพียงนำเงินจากนักท่องเที่ยวไปทำอะไร ฉันอาศัยอยู่ในประเทศไทย 17 ปีแล้วและเยี่ยมชมหาดป่าตองหลายต่อหลายครั้ง เวลาอยู่ที่นี่เดี๋ยวนี้ไม่เคยกลับมาอีกเลย สถานที่สวยงามอื่น ๆ อีกมากมายที่ใช้เวลาและเงินของฉันโดยไม่ต้องเครียด,NEG,4,พฤษภาคม 2016
3072282,"Visited several times over 8 years.Only at its best if sun beds are available.(Remember ... there has been a 3 year ban)If using a sun bed ... all kind off services are offered, from drinks, food, all kind of market items and ... even massages.Also All kind of recreations available, from Jet Ski's, Para Sailing, Banana Boat, Sea Gliders, etc. Prices are ""normally"" fixed.",เยี่ยมชมหลายครั้งในช่วง 8 ปีเท่านั้นที่ดีที่สุดถ้ามีเตียงอาบแดด โปรดจำไว้ว่า  มีการห้าม 3 ปี หากใช้เตียงอาบแดด  มีบริการทุกอย่างจากเครื่องดื่มอาหาร รายการตลาดทุกประเภทและ  แม้กระทั่งการนวดนอกจากนี้ยังมีการพักผ่อนหย่อนใจทุกประเภทตั้งแต่เจ็ทสกีเรือใบเรือกล้วยเครื่องร่อนทะเล ฯลฯ ราคาคงที่ ปกติ,POS,4,มกราคม 2018
3067129,Good place to hangout for the evening and late into the night. Offers many selection of pubs/bars and eat outs. Try the street eat outs for experience.,เป็นสถานที่ที่เหมาะสำหรับออกไปเที่ยวตอนเย็นและดึกดื่น มีผับ  บาร์มากมายให้เลือกสรร ลองชิมอาหารข้างถนนเพื่อประสบการณ์,POS,4,มิถุนายน 2016
3070294,"We found Patong and generally Phuket to be more suited to younger people. It was enjoyable but unless you like the beach there is not much to do. Some great restaurants though.Beware the touts (European) in streets giving you a scratchy then telling you that you have won a prize and follow them to collect,  It's for Patong Beach Hotel, buying in to get cheaper rates, but an upfront fee of around $17,000 AUD.  Tell them your not interested and keep walking.","เราพบว่าป่าตองและโดยทั่วไปแล้วภูเก็ตจะเหมาะกับคนอายุน้อยกว่ามันเป็นเรื่องสนุก แต่ถ้าคุณชอบชายหาดไม่มีอะไรให้ทำร้านอาหารดีๆมากมาย แต่ระวังระวังชาวยุโรปในถนนที่ให้คุณเกาแล้วบอกคุณว่าคุณได้รับรางวัล และติดตามพวกเขาเพื่อสะสมไว้สำหรับโรงแรมชายหาดป่าตองซื้อเพื่อรับอัตราที่ถูกกว่า แต่มีค่าธรรมเนียมล่วงหน้าประมาณ 17000 aud บอกพวกเขาว่าคุณไม่สนใจและเดินต่อไป
",POS,4,มิถุนายน 2014
3075376,if you like to party its the place to go. lots of bars and nightclubs and beach parties. ping pong shows are great too,ถ้าคุณชอบปาร์ตี้เป็นสถานที่ที่จะไป บาร์และไนท์คลับและปาร์ตี้ริมชายหาดมากมาย การแสดงปิงปองก็ดีเช่นกัน,POS,4,เมษายน 2018
3065912,"Beaches in Phuket sound fabulous until you realise that almost any beach in Australia is cleaner, the sand is finer & the tourists are nicer.  Picture row upon row of beach chairs with their own umbrella stretching as far as the eye can see.  Each section of chairs is controlled, patrolled & policed by a random group of locals who make $100baht for the use of the chair.  We quickly realised it was wise to pay the fee as they really look after you & will even watch your belongings while you swim.  Drinks can be ordered from your chair & the prices are pretty reasonable.  Once you get past the hawkers who try to sell you something every 2 minutes you begin to relax.  Every 30 minutes they will adjust the angle of the umbrella so you remain in the shade.  There are jetski & parasailing opportunities along the beach at regular intervals & the swimming areas are roped off so you don't get in the way.  Pretty organised when compared with the rest of Patong.  The main negative - Russian tourists who frequent the beach & believe you will enjoy their loud Russian music.  Apparently earphones haven't reached Russia yet (nor have manners).  Overall it's a beach & the water is beautifully warm but give me an Aussie beach anyday.",ชายหาดในภูเก็ตนั้นยอดเยี่ยมจนคุณรู้ว่าเกือบทุกหาดในออสเตรเลียนั้นสะอาดกว่าหาดทรายละเอียดกว่าและนักท่องเที่ยวก็ดีกว่า ภาพซ้อนกันบนเก้าอี้ชายหาดมีร่มของตัวเองทอดยาวสุดสายตา แต่ละส่วนของเก้าอี้ถูกควบคุมควบคุม  ตรวจสอบโดยกลุ่มชาวบ้านสุ่มที่ทำเงิน 100 บาทสำหรับการใช้เก้าอี้ เรารู้ได้อย่างรวดเร็วว่าควรชำระค่าบริการตามที่พวกเขาดูแลจริง ๆ และจะคอยดูสิ่งของของคุณในขณะที่คุณว่ายน้ำ สามารถสั่งเครื่องดื่มจากเก้าอี้และราคาสมเหตุสมผล เมื่อคุณผ่านพ่อค้าหายากที่พยายามขายของให้คุณทุก ๆ 2 นาทีคุณจะเริ่มผ่อนคลาย พวกเขาจะปรับมุมของร่มทุกๆ 30 นาทีเพื่อให้คุณอยู่ในที่ร่ม มีโอกาส jetski  พาราเซลที่ชายหาดตามช่วงเวลาปกติและบริเวณสระว่ายน้ำถูกกั้นเพื่อให้คุณไม่ได้เข้าไป จัดค่อนข้างสวยเมื่อเทียบกับส่วนที่เหลือของป่าตอง นักท่องเที่ยวชาวรัสเซียที่นิยมเที่ยวชายหาดบ่อยๆและเชื่อว่าคุณจะเพลิดเพลินกับเสียงเพลงรัสเซียดัง เห็นได้ชัดว่าหูฟังยังไม่ถึงรัสเซีย หรือไม่มีมารยาท โดยรวมแล้วมันเป็นชายหาด  น้ำอุ่นสวยงาม แต่ให้ฉันออสซี่ชายหาดทุกวัน,POS,4,กุมภาพันธ์ 2014
3068604,"DAYTIME - the beach is beautiful and unspoiled; lots of groves and shaded areas to sit under; parasailing, boating and water scooters for the adventurous and the salubrious sands and sea for the artistic and poetic.NIGHT TIME - Unbelievable! There must have something like a million people on one street!For those looking to spend a naughty night everything is on the platter  for every quirk of voyeuristic sensual pleasures. Lots of bars and good restaurants if you are single and wish to meet other singles. If you are not naughty and not single, though, don't expect to do much except wishing thinking and eating some nice food, ha, ha! If you are with family, especially young kids, visit it in the day time or early evening, NOT after 10, when all the naughty action starts.",เวลากลางวัน  ชายหาดที่สวยงามและสวยงาม สวนมากมายและพื้นที่สีเทาให้นั่งใต้ พาราเซลเรือใบและสกูตเตอร์น้ำสำหรับการผจญภัยและหาดทรายที่มีสุขภาพดีและทะเลสำหรับเวลาศิลปะและบทกวีคืน  ไม่น่าเชื่อ ต้องมีบางสิ่งบางอย่างเหมือนคนหลายล้านคนบนถนนเส้นเดียว สำหรับผู้ที่ต้องการใช้เวลายามค่ำคืนที่ซุกซนทุกอย่างอยู่บนจานเสียงสำหรับทุก ๆ บาร์และร้านอาหารดีๆมากมายถ้าคุณโสดและต้องการพบปะกับคนโสด ถ้าคุณไม่ซนและไม่โสดอย่าคาดหวังว่าจะทำอะไรได้มากไปกว่าที่คุณคิดและกินอาหารดีๆฮ่า ๆ ๆ  ถ้าคุณอยู่กับครอบครัวโดยเฉพาะเด็กเล็ก ๆ ให้ไปเยี่ยมชมในเวลากลางวันหรือตอนเย็นไม่ใช่หลังจาก 10 เมื่อทุกอย่างเริ่มต้นการกระทำซน,POS,5,มกราคม 2019
3073041,"Clean beach, many vendors nearby! We brought a tent though there are umbrellas available for rent. We tried the parasailing- be sure to negotiate prices!",ชายหาดที่สะอาดและมีผู้ขายมากมาย เรานำเต็นท์มาด้วยถึงแม้จะมีร่มให้เช่า เราลองเล่นพาราเซล  ให้แน่ใจว่าได้ต่อรองราคา,POS,5,มีนาคม 2019
3071917,Nice place to relax.  Specially in the evening spend time with family.  Very clean beach.   Food is convenient from beach area.  Day time it was hot.  Overall amazing for place for holiday.,"เป็นสถานที่ที่ดีสำหรับการพักผ่อนเป็นพิเศษในตอนเย็นใช้เวลากับครอบครัวอาหารชายหาดที่สะอาดมาก ๆ สะดวกสบายจากบริเวณชายหาดเวลากลางวันมันร้อนโดยรวมที่น่าตื่นตาตื่นใจสำหรับสถานที่สำหรับวันหยุด
",POS,4,ธันวาคม 2015
3074218,Patong beach would have been a nice clean beach years ago but not now. There is vast amounts of rubbish floating in the water. Looking past that the beach is good to just sit and people watch. Have a cold beer and something to eat and watch the world go by. It is ok for that. But I would not be back anytime soon.,หาดป่าตองจะเป็นชายหาดที่สะอาดดีเมื่อหลายปีก่อน แต่ไม่ใช่ตอนนี้ มีขยะจำนวนมากลอยอยู่ในน้ำ มองดูอดีตว่าชายหาดดีแค่นั่งคนดู มีเบียร์เย็น ๆ และของกินและดูโลกผ่านไป มันก็โอเคสำหรับเรื่องนั้น แต่ฉันจะไม่กลับมาอีกเร็ว ๆ นี้,NEG,4,เมษายน 2015
3072544,The best place to relax with your partner..We were there for 5 days and enjoyed to the fullest.....,สถานที่ที่ดีที่สุดที่จะผ่อนคลายกับคู่ของคุณ  เราอยู่ที่นั่น 5 วันและสนุกกับ,POS,5,ธันวาคม 2016
3071682,"Lots of activities that you can do there... can lie on a mat to chill and read a book, get a massage by the beach... do note that its an open area though. Sea related activities available as well... parasailing, jetski, etc etc.... it can be scorching hot during the midday and afternoon... so come with lots of sunscreen...","กิจกรรมมากมายที่คุณสามารถทำได้ที่นั่นสามารถนอนบนเสื่อเพื่อทำใจให้สบายและอ่านหนังสือได้รับการนวดจากชายหาดโปรดทราบว่ามันเป็นพื้นที่เปิดแม้ว่ากิจกรรมที่เกี่ยวข้องกับทะเลที่มีให้บริการเช่น jetski พาราเซลลิ่ง ฯลฯ ฯลฯ เที่ยงและบ่ายดังนั้นมาพร้อมครีมกันแดดมากมาย
",POS,4,มกราคม 2020
3071224,"If you can imagine and open air brothel / party zone sectioned off on a slice of paradise, you would have Patong.  This is not a very clean place and there is trash scattered about everywhere.  Not that one would expect it to look like the enclosure of a 5 star resort, you should warn you that when you are swimming you will be swimming next to bottles and coconut shells and random garbage floating about.  If you are going out, expect to be propositioned by women non stop regardless if you are already with somebody or not.     Unless you can't handle the above, you can still have an awesome time.  There are extremely inexpensive trips out to the surrounding islands and you can take short trips to more secluded beaches.  You can also hop from massage parlor to another all day long without making a dent in your daily budget unless you are opting for that extra service which at some places you are pressured into.     Overall though, I still loved it.","หากคุณสามารถจินตนาการและโซนปาร์ตี้ซ่องอากาศแบบเปิดโล่งบนสรวงสวรรค์แห่งนี้คุณจะมีป่าที่นี่ไม่ใช่สถานที่ที่สะอาดมากและมีถังขยะกระจายอยู่ทุกหนทุกแห่งไม่ว่าใครจะคาดหวังว่ามันจะดูเหมือนกับ 5 ดาว รีสอร์ทคุณควรเตือนคุณว่าเมื่อคุณกำลังว่ายน้ำคุณจะว่ายน้ำติดกับขวดและกะลามะพร้าวและขยะสุ่มที่ลอยอยู่รอบ ๆ หากคุณออกไปข้างนอกคาดว่าจะมีการเสนอโดยผู้หญิงไม่หยุดไม่ว่าคุณจะอยู่กับใครหรือไม่ก็ตาม จัดการกับข้างต้นคุณยังสามารถมีเวลาที่ยอดเยี่ยมมีทริปราคาไม่แพงมากออกไปยังเกาะโดยรอบและคุณสามารถเดินทางระยะสั้นไปยังชายหาดที่เงียบสงบมากขึ้นคุณยังสามารถกระโดดจากสถานอาบอบนวดไปที่อื่นตลอดทั้งวัน เว้นแต่คุณจะเลือกใช้บริการเสริมซึ่งในบางสถานที่คุณถูกกดดันโดยรวมแม้ว่าฉันยังคงชอบมัน
",POS,4,กันยายน 2011
3072819,"The beach is windy and the water is not that calm. Water is not very clean possibly due to crowded tourist destination. However there are many souvenir stalls and food hawkers around, also many restaurant ranging from beachfront type to fully air-conditioned outlet. Everything is within walking distance here, many nice affordable hotels around and tourpackage booth here can provide a good quotation for your entire holiday in Phuket.","ชายหาดมีลมแรงและน้ำไม่สงบน้ำไม่สะอาดมากอาจเป็นเพราะสถานที่ท่องเที่ยวที่แออัด แต่มีร้านขายของที่ระลึกมากมายและแผงขายอาหารรอบ ๆ ยังมีร้านอาหารมากมายตั้งแต่ประเภทชายหาดไปจนถึงเครื่องปรับอากาศทุกอย่างอยู่ในระยะที่สามารถเดินได้ โรงแรมราคาไม่แพงที่ดีรอบ ๆ และบูธ tourpackage ที่นี่สามารถให้ใบเสนอราคาที่ดีสำหรับวันหยุดของคุณในภูเก็ต
",NEG,4,มิถุนายน 2012
3075344,"great for fun with friends beautiful girls highly recommended, short or long holiday remains a place to visit",เหมาะสำหรับความสนุกสนานกับเพื่อน ๆ สาวสวยแนะนำเป็นอย่างยิ่งวันหยุดสั้น ๆ หรือวันหยุดยาวยังคงเป็นสถานที่ท่องเที่ยว,POS,4,สิงหาคม 2018
